fips,date,zhvi
Lake County,2025-09-30,310578.1385853658
Tehama County,2025-09-30,313205.42615177087
San Benito County,2025-09-30,769499.3857112686
Tuolumne County,2025-09-30,395677.64655117056
Calaveras County,2025-09-30,446682.4236432615
Siskiyou County,2025-09-30,287106.4866254024
Amador County,2025-09-30,419979.5787753621
Lassen County,2025-09-30,229775.8285588628
Glenn County,2025-09-30,353187.0640293956
Del Norte County,2025-09-30,362848.8098889959
Colusa County,2025-09-30,372035.6224764581
Plumas County,2025-09-30,364828.72131032654
Inyo County,2025-09-30,516562.195413302
Mariposa County,2025-09-30,393965.2053015941
Trinity County,2025-09-30,258897.20150276608
Mono County,2025-09-30,836321.9781444031
Modoc County,2025-09-30,186705.51553153907
Sierra County,2025-09-30,329894.3757810534
Alpine County,2025-09-30,586917.7196866743
Los Angeles County,2025-10-31,927880.9680231836
San Diego County,2025-10-31,1003019.4746087814
Orange County,2025-10-31,1273389.299732786
Riverside County,2025-10-31,619393.8062026652
San Bernardino County,2025-10-31,551136.0653936203
Santa Clara County,2025-10-31,1822367.6068738652
Alameda County,2025-10-31,1166264.8506235285
Sacramento County,2025-10-31,540353.1256406404
Contra Costa County,2025-10-31,832329.2690779283
Fresno County,2025-10-31,411665.522109933
Kern County,2025-10-31,364324.30761592434
San Francisco County,2025-10-31,1437890.6732285123
Ventura County,2025-10-31,916240.695076493
San Joaquin County,2025-10-31,543413.3937272065
San Mateo County,2025-10-31,1723964.2502487665
Stanislaus County,2025-10-31,468984.84673021984
Sonoma County,2025-10-31,819749.6069525694
Tulare County,2025-10-31,357911.0625424301
Solano County,2025-10-31,587839.7831060298
Santa Barbara County,2025-10-31,1043779.2144780024
Monterey County,2025-10-31,866507.2809717524
Placer County,2025-10-31,695769.267318799
San Luis Obispo County,2025-10-31,927315.645589515
Merced County,2025-10-31,418795.3954672814
Santa Cruz County,2025-10-31,1176951.2402462158
Marin County,2025-10-31,1598356.6015228091
Butte County,2025-10-31,404857.8857668422
Yolo County,2025-10-31,631437.6568466488
El Dorado County,2025-10-31,657967.5558553637
Shasta County,2025-10-31,374524.0137144934
Imperial County,2025-10-31,370642.30719779385
Madera County,2025-10-31,418610.72753476654
Kings County,2025-10-31,357698.2513684002
Napa County,2025-10-31,909583.7836429536
Humboldt County,2025-10-31,430939.2169728771
Nevada County,2025-10-31,616039.36868326
Sutter County,2025-10-31,439807.69077957846
Mendocino County,2025-10-31,499538.8431943529
Yuba County,2025-10-31,422274.3717636016
Lake County,2025-10-31,309481.29055793904
Tehama County,2025-10-31,314004.93628640816
San Benito County,2025-10-31,767658.6384208758
Tuolumne County,2025-10-31,394369.34819369967
Calaveras County,2025-10-31,444267.9097393654
Siskiyou County,2025-10-31,285994.939582167
Amador County,2025-10-31,418882.08261624846
Lassen County,2025-10-31,229152.9479481422
Glenn County,2025-10-31,354561.4666364266
Del Norte County,2025-10-31,362905.4364548418
Colusa County,2025-10-31,373222.2618292621
Plumas County,2025-10-31,363406.0789248546
Inyo County,2025-10-31,518497.01460684906
Mariposa County,2025-10-31,393820.0345188395
Trinity County,2025-10-31,258320.71222334457
Mono County,2025-10-31,836735.1873203007
Modoc County,2025-10-31,187022.8747804655
Sierra County,2025-10-31,329420.75274792465
Alpine County,2025-10-31,586040.6809053997
Los Angeles County,2025-11-30,931821.6045619708
San Diego County,2025-11-30,1003943.5805179588
Orange County,2025-11-30,1278460.6918623534
Riverside County,2025-11-30,620461.6665748107
San Bernardino County,2025-11-30,552346.7274737832
Santa Clara County,2025-11-30,1842550.797828321
Alameda County,2025-11-30,1169042.199187997
Sacramento County,2025-11-30,540902.214857383
Contra Costa County,2025-11-30,832580.5740554271
Fresno County,2025-11-30,412757.5211598917
Kern County,2025-11-30,364611.2093287088
San Francisco County,2025-11-30,1455307.443390201
Ventura County,2025-11-30,918331.6474317812
San Joaquin County,2025-11-30,542717.0516578346
San Mateo County,2025-11-30,1733094.8081844272
Stanislaus County,2025-11-30,469490.0817520961
Sonoma County,2025-11-30,821314.2506981572
Tulare County,2025-11-30,359074.0510388443
Solano County,2025-11-30,587396.8355449913
Santa Barbara County,2025-11-30,1049300.7174360964
Monterey County,2025-11-30,866905.573244472
Placer County,2025-11-30,696975.029938104
San Luis Obispo County,2025-11-30,930916.5465692178
Merced County,2025-11-30,418896.9767469845
Santa Cruz County,2025-11-30,1185166.6600816357
Marin County,2025-11-30,1604426.2027072655
Butte County,2025-11-30,405372.0855758144
Yolo County,2025-11-30,632024.153441547
El Dorado County,2025-11-30,658755.4759525073
Shasta County,2025-11-30,374154.7141006421
Imperial County,2025-11-30,373545.5150682324
Madera County,2025-11-30,420126.741312826
Kings County,2025-11-30,359448.3125058086
Napa County,2025-11-30,908945.136547394
Humboldt County,2025-11-30,430711.29249744135
Nevada County,2025-11-30,615389.1727281411
Sutter County,2025-11-30,440762.4638527972
Mendocino County,2025-11-30,499870.7962146499
Yuba County,2025-11-30,421754.4191249055
Lake County,2025-11-30,308620.3233565148
Tehama County,2025-11-30,315309.697450566
San Benito County,2025-11-30,766933.5959320577
Tuolumne County,2025-11-30,392874.7900194923
Calaveras County,2025-11-30,442008.7034268482
Siskiyou County,2025-11-30,284443.1118159328
Amador County,2025-11-30,418345.33584533335
Lassen County,2025-11-30,228664.9270452637
Glenn County,2025-11-30,355512.8948736146
Del Norte County,2025-11-30,363440.9688839821
Colusa County,2025-11-30,373676.68500964687
Plumas County,2025-11-30,361916.6299182948
Inyo County,2025-11-30,521016.5641680483
Mariposa County,2025-11-30,393699.25657101366
Trinity County,2025-11-30,257874.04358168223
Mono County,2025-11-30,839043.0005356037
Modoc County,2025-11-30,187557.11429401487
Sierra County,2025-11-30,329420.8836780785
Alpine County,2025-11-30,585469.986904622
Los Angeles County,2025-12-31,935990.5944556472
San Diego County,2025-12-31,1006303.8358752476
Orange County,2025-12-31,1285589.5678011526
Riverside County,2025-12-31,622122.0735771161
San Bernardino County,2025-12-31,554193.3896630491
Santa Clara County,2025-12-31,1861322.0858016196
Alameda County,2025-12-31,1172563.6414787425
Sacramento County,2025-12-31,541966.2774418263
Contra Costa County,2025-12-31,833953.476685877
Fresno County,2025-12-31,413879.5923735518
Kern County,2025-12-31,364820.1912500194
San Francisco County,2025-12-31,1478957.8266577795
Ventura County,2025-12-31,921119.7984231844
San Joaquin County,2025-12-31,542452.6772311915
San Mateo County,2025-12-31,1743712.1317519986
Stanislaus County,2025-12-31,470303.593199286
Sonoma County,2025-12-31,824173.799438292
Tulare County,2025-12-31,360344.4343284181
Solano County,2025-12-31,587810.1929395943
Santa Barbara County,2025-12-31,1054960.8958558815
Monterey County,2025-12-31,867251.5474719814
Placer County,2025-12-31,698698.3073306981
San Luis Obispo County,2025-12-31,933892.8706492756
Merced County,2025-12-31,419432.0024524778
Santa Cruz County,2025-12-31,1193640.3676263916
Marin County,2025-12-31,1610966.0814608317
Butte County,2025-12-31,406182.5569216132
Yolo County,2025-12-31,633213.6987864944
El Dorado County,2025-12-31,659874.2015991829
Shasta County,2025-12-31,374023.38179790747
Imperial County,2025-12-31,376098.0585953689
Madera County,2025-12-31,421648.97350292606
Kings County,2025-12-31,361002.8737645442
Napa County,2025-12-31,909330.582159874
Humboldt County,2025-12-31,430614.2449918549
Nevada County,2025-12-31,615162.4410887259
Sutter County,2025-12-31,441253.7907590764
Mendocino County,2025-12-31,500873.4501386702
Yuba County,2025-12-31,421604.2666760244
